epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,730.215,0.6508,0.50622,0.89275,0.98453,0.91304,0.96889,0.84173,0.56457,0.70876,0.83933,0.0017228,0.0017228,0.0017228
16,773.533,0.65797,0.49234,0.88514,0.98404,0.98261,0.9926,0.8162,0.68151,0.63607,0.8693,0.001703,0.001703,0.001703
17,817.315,0.66881,0.49794,0.89168,0.99192,0.93913,0.99049,0.80909,0.72184,0.61914,0.87332,0.0016832,0.0016832,0.0016832
18,858.939,0.67085,0.49189,0.88663,0.99117,0.97639,0.99406,0.83964,0.58782,0.57929,0.83649,0.0016634,0.0016634,0.0016634
19,902.879,0.65504,0.47527,0.88445,0.98955,0.98261,0.99457,0.86907,0.55271,0.45046,0.83005,0.0016436,0.0016436,0.0016436
20,948.228,0.64207,0.45578,0.88211,0.98405,0.98696,0.99447,0.86682,0.53114,0.45227,0.8323,0.0016238,0.0016238,0.0016238
21,1002.36,0.63928,0.4522,0.88158,0.99132,0.99343,0.99496,0.86761,0.56853,0.40793,0.83525,0.001604,0.001604,0.001604
22,1064.74,0.66102,0.46116,0.88344,0.99559,0.98216,0.99452,0.87883,0.50216,0.41265,0.82166,0.0015842,0.0015842,0.0015842
23,1108.52,0.6276,0.44272,0.87181,0.97532,0.98696,0.99379,0.87343,0.5181,0.4133,0.82669,0.0015644,0.0015644,0.0015644
24,1151.33,0.61737,0.4401,0.87541,0.98574,0.97826,0.9934,0.85007,0.54053,0.42941,0.82859,0.0015446,0.0015446,0.0015446
25,1196.33,0.62082,0.44542,0.8707,0.98114,0.9913,0.99412,0.88138,0.49249,0.38427,0.81759,0.0015248,0.0015248,0.0015248
26,1241.11,0.62934,0.43118,0.88198,0.97719,0.98696,0.9944,0.87147,0.53436,0.39942,0.82504,0.001505,0.001505,0.001505
27,1289.89,0.63445,0.43696,0.88315,0.98671,0.96845,0.9935,0.8666,0.54656,0.40747,0.82809,0.0014852,0.0014852,0.0014852
28,1335.53,0.64111,0.4336,0.87705,1,0.98689,0.99483,0.86995,0.50029,0.39117,0.8228,0.0014654,0.0014654,0.0014654
29,1381.67,0.60706,0.41663,0.87464,1,0.98424,0.99487,0.87256,0.48272,0.35818,0.82013,0.0014456,0.0014456,0.0014456
30,1425.55,0.60967,0.4113,0.87642,0.98905,0.9913,0.99491,0.88528,0.48245,0.35478,0.81977,0.0014258,0.0014258,0.0014258
31,1469.67,0.59271,0.3987,0.86436,0.99401,1,0.99496,0.8817,0.47285,0.35077,0.81477,0.001406,0.001406,0.001406
32,1513.44,0.5955,0.3935,0.86936,0.99567,0.99988,0.99491,0.88449,0.46934,0.336,0.81624,0.0013862,0.0013862,0.0013862
33,1556.02,0.60676,0.40557,0.87596,0.99222,0.9913,0.99496,0.89821,0.46921,0.33828,0.81694,0.0013664,0.0013664,0.0013664
34,1601.54,0.60379,0.39937,0.87747,0.99841,0.9913,0.995,0.87625,0.48661,0.34263,0.81424,0.0013466,0.0013466,0.0013466
35,1643.75,0.62701,0.39748,0.8749,1,0.99524,0.995,0.86659,0.51599,0.34463,0.82144,0.0013268,0.0013268,0.0013268
36,1688.85,0.60515,0.38723,0.87233,0.99933,0.9913,0.995,0.88759,0.48919,0.3279,0.81568,0.001307,0.001307,0.001307
37,1730.22,0.59548,0.39229,0.8718,1,0.9953,0.995,0.906,0.44716,0.31877,0.80771,0.0012872,0.0012872,0.0012872
38,1773.64,0.5784,0.39355,0.86594,0.99907,0.99565,0.995,0.89003,0.44852,0.3111,0.80724,0.0012674,0.0012674,0.0012674
39,1818.65,0.59457,0.38514,0.86988,0.99938,0.99565,0.995,0.87711,0.50103,0.30721,0.81975,0.0012476,0.0012476,0.0012476
40,1865.08,0.59446,0.37846,0.87092,1,0.99557,0.995,0.91079,0.43563,0.29621,0.80711,0.0012278,0.0012278,0.0012278
41,1925.68,0.56885,0.37358,0.87224,0.99565,0.99555,0.995,0.87836,0.51709,0.3185,0.81999,0.001208,0.001208,0.001208
42,1986.18,0.583,0.36793,0.86469,0.99481,0.98696,0.99487,0.8984,0.45531,0.31246,0.80748,0.0011882,0.0011882,0.0011882
43,2031.14,0.57664,0.37221,0.86706,0.99934,0.99565,0.995,0.90545,0.4285,0.28868,0.80187,0.0011684,0.0011684,0.0011684
44,2074.25,0.56012,0.35603,0.8606,0.9996,0.99565,0.995,0.90151,0.43727,0.29371,0.80404,0.0011486,0.0011486,0.0011486
45,2120.15,0.56521,0.36131,0.86088,1,0.99483,0.995,0.90036,0.43742,0.29091,0.80562,0.0011288,0.0011288,0.0011288
46,2160.25,0.55766,0.35618,0.86167,0.99931,1,0.995,0.90181,0.44838,0.28502,0.80453,0.001109,0.001109,0.001109
47,2203.97,0.56882,0.35886,0.86176,0.99949,1,0.995,0.89781,0.4411,0.29023,0.80447,0.0010892,0.0010892,0.0010892
48,2249.69,0.55594,0.35238,0.86158,1,0.99473,0.995,0.89552,0.44328,0.2907,0.8095,0.0010694,0.0010694,0.0010694
49,2292.68,0.56129,0.34891,0.85895,1,0.98809,0.995,0.89434,0.47837,0.2936,0.8112,0.0010496,0.0010496,0.0010496
50,2347.01,0.55577,0.34591,0.86407,0.99137,0.99836,0.99496,0.90769,0.45144,0.28878,0.81153,0.0010298,0.0010298,0.0010298
51,2405.91,0.54607,0.34244,0.85495,0.99923,1,0.995,0.9011,0.43702,0.28189,0.80778,0.00101,0.00101,0.00101
52,2454.04,0.543,0.33918,0.86338,0.99138,0.99976,0.995,0.90957,0.4294,0.28079,0.80119,0.0009902,0.0009902,0.0009902
53,2505.25,0.55123,0.34461,0.8588,0.99824,0.97826,0.99474,0.89184,0.47459,0.31124,0.81173,0.0009704,0.0009704,0.0009704
54,2545.73,0.55451,0.34205,0.85705,0.99938,0.99565,0.995,0.89662,0.45466,0.28475,0.8056,0.0009506,0.0009506,0.0009506
55,2589.42,0.55303,0.3442,0.8626,0.99923,1,0.995,0.9086,0.43298,0.27644,0.8068,0.0009308,0.0009308,0.0009308
56,2631.36,0.55425,0.3288,0.85854,0.99891,1,0.995,0.90296,0.45797,0.27379,0.80195,0.000911,0.000911,0.000911
57,2670.95,0.53536,0.33324,0.85461,1,0.99883,0.995,0.89847,0.45758,0.27813,0.80634,0.0008912,0.0008912,0.0008912
58,2715.33,0.52557,0.32621,0.84851,0.99974,1,0.995,0.88436,0.5061,0.28499,0.81559,0.0008714,0.0008714,0.0008714
59,2759.85,0.53778,0.32683,0.85617,1,0.99864,0.995,0.90204,0.47603,0.27083,0.81017,0.0008516,0.0008516,0.0008516
60,2802.1,0.53501,0.33056,0.85275,0.99943,1,0.995,0.91298,0.42571,0.25581,0.80248,0.0008318,0.0008318,0.0008318
61,2845.73,0.51597,0.32119,0.84331,0.99972,1,0.995,0.90563,0.44797,0.2616,0.8047,0.000812,0.000812,0.000812
62,2889.65,0.53054,0.33053,0.85513,0.99915,1,0.995,0.91668,0.40599,0.24951,0.79891,0.0007922,0.0007922,0.0007922
63,2932.5,0.51499,0.3203,0.84376,0.99912,1,0.995,0.90596,0.41769,0.25454,0.80128,0.0007724,0.0007724,0.0007724
64,2974.8,0.49875,0.31109,0.84146,0.99954,1,0.995,0.9197,0.39581,0.23905,0.79701,0.0007526,0.0007526,0.0007526
65,3017.32,0.51619,0.31607,0.84345,0.99861,1,0.995,0.93152,0.39233,0.24073,0.79358,0.0007328,0.0007328,0.0007328
66,3060.7,0.50955,0.31578,0.84582,0.99957,1,0.995,0.92783,0.3874,0.24451,0.79374,0.000713,0.000713,0.000713
67,3101.1,0.48914,0.30179,0.84007,1,0.99986,0.995,0.93118,0.38084,0.23894,0.79201,0.0006932,0.0006932,0.0006932
68,3143.92,0.51926,0.32103,0.84449,0.99529,1,0.995,0.93088,0.40009,0.24389,0.79409,0.0006734,0.0006734,0.0006734
69,3187.88,0.4953,0.3029,0.84423,0.99937,1,0.995,0.92917,0.37069,0.23481,0.79091,0.0006536,0.0006536,0.0006536
70,3232.03,0.49245,0.29647,0.83967,0.99933,1,0.995,0.9333,0.35948,0.22792,0.78772,0.0006338,0.0006338,0.0006338
71,3274.38,0.48575,0.29911,0.84172,0.99998,1,0.995,0.92562,0.39171,0.23658,0.79162,0.000614,0.000614,0.000614
72,3316.66,0.49757,0.29956,0.84437,1,0.999,0.995,0.92949,0.36661,0.22648,0.79045,0.0005942,0.0005942,0.0005942
73,3360.69,0.48556,0.3012,0.8351,0.99952,1,0.995,0.93026,0.376,0.22634,0.79297,0.0005744,0.0005744,0.0005744
74,3403.79,0.4732,0.29621,0.84235,0.99933,1,0.995,0.93434,0.36611,0.22741,0.79108,0.0005546,0.0005546,0.0005546
75,3447.74,0.4826,0.29498,0.84388,0.99947,1,0.995,0.91919,0.4049,0.23361,0.79551,0.0005348,0.0005348,0.0005348
76,3494.82,0.49484,0.30225,0.84803,0.99937,1,0.995,0.93149,0.38205,0.23043,0.79389,0.000515,0.000515,0.000515
77,3536.53,0.48733,0.2979,0.84134,0.99952,1,0.995,0.91526,0.41674,0.23885,0.79846,0.0004952,0.0004952,0.0004952
78,3580.49,0.48536,0.29289,0.84268,0.99943,1,0.995,0.93609,0.36084,0.22192,0.78869,0.0004754,0.0004754,0.0004754
79,3623.76,0.46454,0.28102,0.83862,0.99913,1,0.995,0.94174,0.35171,0.22389,0.78395,0.0004556,0.0004556,0.0004556
80,3668.47,0.46363,0.28812,0.83637,0.99937,1,0.995,0.9337,0.36204,0.22344,0.78546,0.0004358,0.0004358,0.0004358
81,3718.81,0.4795,0.29481,0.84098,0.99931,1,0.995,0.92935,0.37115,0.23085,0.78698,0.000416,0.000416,0.000416
82,3761.09,0.46666,0.28709,0.84048,0.99944,1,0.995,0.9402,0.34487,0.21354,0.78323,0.0003962,0.0003962,0.0003962
83,3803.99,0.45843,0.28099,0.83262,0.9996,1,0.995,0.94012,0.3531,0.21276,0.78441,0.0003764,0.0003764,0.0003764
84,3848.11,0.45453,0.27355,0.83856,0.9995,1,0.995,0.93944,0.36945,0.21832,0.78906,0.0003566,0.0003566,0.0003566
85,3888.9,0.46541,0.28163,0.84472,0.99963,1,0.995,0.94986,0.34222,0.20613,0.78529,0.0003368,0.0003368,0.0003368
86,3934.59,0.46258,0.27795,0.83269,0.99964,1,0.995,0.93832,0.36839,0.21699,0.78842,0.000317,0.000317,0.000317
87,3977,0.47631,0.29037,0.84353,0.99963,1,0.995,0.95113,0.33219,0.20933,0.78313,0.0002972,0.0002972,0.0002972
88,4017.45,0.44779,0.26982,0.83384,0.99963,1,0.995,0.9316,0.3837,0.21562,0.79232,0.0002774,0.0002774,0.0002774
89,4061.51,0.45917,0.27917,0.83566,0.99964,1,0.995,0.94782,0.33592,0.20122,0.78382,0.0002576,0.0002576,0.0002576
90,4103.71,0.45615,0.28143,0.83371,0.99962,1,0.995,0.95053,0.32718,0.20104,0.78032,0.0002378,0.0002378,0.0002378
91,4147.63,0.43784,0.30019,0.82177,0.99983,1,0.995,0.95273,0.33558,0.20644,0.78207,0.000218,0.000218,0.000218
92,4189.38,0.44318,0.28102,0.81984,0.99962,1,0.995,0.94574,0.34535,0.21442,0.78228,0.0001982,0.0001982,0.0001982
93,4232.23,0.41877,0.26316,0.82364,0.99965,1,0.995,0.94628,0.32989,0.20758,0.77997,0.0001784,0.0001784,0.0001784
94,4275.28,0.41205,0.25637,0.81614,0.9997,1,0.995,0.93241,0.37929,0.2165,0.7878,0.0001586,0.0001586,0.0001586
95,4316.63,0.40883,0.24535,0.81764,0.99952,1,0.995,0.94853,0.33334,0.20561,0.7819,0.0001388,0.0001388,0.0001388
96,4358.77,0.40286,0.24624,0.81231,0.99948,1,0.995,0.94089,0.32957,0.20572,0.78031,0.000119,0.000119,0.000119
97,4401.96,0.3931,0.24502,0.81551,0.99951,1,0.995,0.94038,0.33373,0.20565,0.78099,9.92e-05,9.92e-05,9.92e-05
98,4446.35,0.39595,0.23859,0.81601,0.99958,1,0.995,0.95156,0.31069,0.19734,0.77895,7.94e-05,7.94e-05,7.94e-05
99,4486.65,0.39712,0.23732,0.81177,0.99956,1,0.995,0.95147,0.31399,0.19606,0.77911,5.96e-05,5.96e-05,5.96e-05
100,4530.49,0.38523,0.23579,0.80963,0.99954,1,0.995,0.95153,0.31763,0.19562,0.77923,3.98e-05,3.98e-05,3.98e-05
