epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,868.411,0.541,0.34424,0.85597,0.99815,0.98696,0.99491,0.90583,0.44575,0.27059,0.8087,0.0009704,0.0009704,0.0009704
54,884.511,0.54447,0.33838,0.86254,1,0.99089,0.995,0.91442,0.42128,0.25885,0.80399,0.0009506,0.0009506,0.0009506
55,900.982,0.54302,0.33725,0.86269,0.99914,0.9913,0.995,0.91427,0.41869,0.26782,0.80122,0.0009308,0.0009308,0.0009308
56,917.216,0.53893,0.34423,0.85182,0.99081,0.99565,0.995,0.9021,0.42963,0.27258,0.80135,0.000911,0.000911,0.000911
57,934.949,0.5287,0.33272,0.85036,0.99816,0.99565,0.995,0.90814,0.43805,0.26485,0.80517,0.0008912,0.0008912,0.0008912
58,949.795,0.53898,0.33915,0.85785,0.99818,1,0.995,0.9107,0.43093,0.26407,0.80166,0.0008714,0.0008714,0.0008714
59,964.873,0.532,0.33597,0.84783,0.99566,0.99754,0.995,0.90823,0.42173,0.26303,0.79892,0.0008516,0.0008516,0.0008516
60,981.767,0.5283,0.32365,0.84741,0.99599,0.99565,0.995,0.91356,0.41664,0.27657,0.79854,0.0008318,0.0008318,0.0008318
61,997.423,0.5175,0.32035,0.84824,0.99567,0.99949,0.99491,0.91251,0.41304,0.24078,0.79896,0.000812,0.000812,0.000812
62,1013.91,0.52363,0.31712,0.85131,0.99987,1,0.995,0.92387,0.4019,0.24293,0.80029,0.0007922,0.0007922,0.0007922
63,1029.98,0.51195,0.31478,0.85034,0.99854,1,0.995,0.92121,0.39032,0.23936,0.79575,0.0007724,0.0007724,0.0007724
64,1046.24,0.52984,0.31942,0.84683,1,0.9956,0.995,0.92677,0.38854,0.23332,0.7928,0.0007526,0.0007526,0.0007526
65,1062.54,0.51346,0.31532,0.85023,1,0.99873,0.995,0.92422,0.38011,0.2337,0.79336,0.0007328,0.0007328,0.0007328
66,1078.08,0.5186,0.31318,0.85056,0.99509,1,0.995,0.92954,0.38056,0.22944,0.79439,0.000713,0.000713,0.000713
67,1094.15,0.51081,0.3158,0.84972,0.99487,1,0.995,0.93089,0.38165,0.22191,0.79288,0.0006932,0.0006932,0.0006932
68,1109.45,0.5107,0.3069,0.84552,1,0.99932,0.995,0.93392,0.35861,0.21606,0.78879,0.0006734,0.0006734,0.0006734
69,1125.1,0.51529,0.30698,0.84808,0.99971,1,0.995,0.93701,0.37223,0.22161,0.78893,0.0006536,0.0006536,0.0006536
70,1140.82,0.52395,0.31149,0.85199,0.99845,1,0.995,0.90301,0.45481,0.23912,0.80289,0.0006338,0.0006338,0.0006338
71,1156.06,0.50649,0.30566,0.84611,0.99973,1,0.995,0.93623,0.37477,0.22322,0.78952,0.000614,0.000614,0.000614
72,1173.14,0.51128,0.29995,0.84501,0.99933,1,0.995,0.93298,0.36323,0.22122,0.78963,0.0005942,0.0005942,0.0005942
73,1188.58,0.49337,0.29768,0.84716,0.99938,1,0.995,0.93257,0.37309,0.22352,0.79101,0.0005744,0.0005744,0.0005744
74,1204.65,0.49102,0.29488,0.8463,0.99883,1,0.995,0.93626,0.36438,0.21427,0.79078,0.0005546,0.0005546,0.0005546
75,1221.61,0.47847,0.2892,0.83387,0.99926,1,0.995,0.9338,0.38791,0.21825,0.79353,0.0005348,0.0005348,0.0005348
76,1238.02,0.47367,0.2863,0.84364,0.99959,1,0.995,0.94014,0.36594,0.2148,0.79083,0.000515,0.000515,0.000515
77,1254.82,0.46665,0.29339,0.84091,0.99971,1,0.995,0.93516,0.35153,0.21474,0.78845,0.0004952,0.0004952,0.0004952
78,1271.05,0.47155,0.28925,0.83829,0.99955,1,0.995,0.91687,0.40191,0.22592,0.79677,0.0004754,0.0004754,0.0004754
79,1288.53,0.48184,0.29242,0.84552,0.99931,1,0.995,0.92654,0.39123,0.21736,0.79482,0.0004556,0.0004556,0.0004556
80,1304.78,0.47602,0.28909,0.83659,0.99957,1,0.995,0.93553,0.36521,0.21237,0.7884,0.0004358,0.0004358,0.0004358
81,1322.09,0.47569,0.28784,0.83664,0.99957,1,0.995,0.93787,0.34209,0.209,0.78471,0.000416,0.000416,0.000416
82,1337.32,0.45987,0.29149,0.83653,0.99933,1,0.995,0.93777,0.35013,0.20773,0.78465,0.0003962,0.0003962,0.0003962
83,1353.62,0.46724,0.28487,0.83351,0.99978,1,0.995,0.94394,0.34742,0.2098,0.78516,0.0003764,0.0003764,0.0003764
84,1369.69,0.46855,0.28458,0.8373,0.99972,1,0.995,0.93971,0.35214,0.20788,0.78646,0.0003566,0.0003566,0.0003566
85,1387.01,0.46693,0.28098,0.8372,0.99934,1,0.995,0.94205,0.34947,0.20522,0.78684,0.0003368,0.0003368,0.0003368
86,1404.89,0.45109,0.27373,0.84167,0.99859,1,0.995,0.9463,0.34219,0.20276,0.7848,0.000317,0.000317,0.000317
87,1419.94,0.45792,0.27916,0.83299,0.99935,1,0.995,0.94456,0.3409,0.20095,0.78534,0.0002972,0.0002972,0.0002972
88,1437.04,0.45821,0.27446,0.83191,0.99956,1,0.995,0.93841,0.35984,0.20655,0.78717,0.0002774,0.0002774,0.0002774
89,1453.52,0.45224,0.27327,0.84092,0.99956,1,0.995,0.94302,0.34712,0.20559,0.78465,0.0002576,0.0002576,0.0002576
90,1469.66,0.45719,0.27988,0.83353,0.99956,1,0.995,0.9462,0.34326,0.19985,0.7835,0.0002378,0.0002378,0.0002378
91,1486.29,0.45425,0.29858,0.83087,0.99964,1,0.995,0.94299,0.35692,0.20425,0.78486,0.000218,0.000218,0.000218
92,1500.74,0.41797,0.26361,0.81955,0.99919,1,0.995,0.94682,0.34726,0.20483,0.78376,0.0001982,0.0001982,0.0001982
93,1517.9,0.43861,0.26578,0.82461,0.99993,1,0.995,0.94797,0.34134,0.20333,0.78305,0.0001784,0.0001784,0.0001784
94,1532.72,0.42623,0.25922,0.82603,0.99982,1,0.995,0.95167,0.33921,0.20008,0.78306,0.0001586,0.0001586,0.0001586
95,1546.98,0.41522,0.24863,0.82548,0.99971,1,0.995,0.94193,0.33861,0.20239,0.78364,0.0001388,0.0001388,0.0001388
96,1563.22,0.41789,0.24843,0.81772,0.99968,1,0.995,0.94011,0.32893,0.20053,0.78197,0.000119,0.000119,0.000119
97,1579.57,0.40211,0.24101,0.81438,0.99975,1,0.995,0.94404,0.33672,0.20148,0.78413,9.92e-05,9.92e-05,9.92e-05
98,1596.67,0.40653,0.23932,0.82496,1,0.99984,0.995,0.94902,0.32868,0.1956,0.78215,7.94e-05,7.94e-05,7.94e-05
99,1612.49,0.39606,0.23672,0.82097,0.9997,1,0.995,0.95091,0.32209,0.194,0.78102,5.96e-05,5.96e-05,5.96e-05
100,1629.74,0.39178,0.23115,0.81699,0.99961,1,0.995,0.9511,0.3215,0.19287,0.78065,3.98e-05,3.98e-05,3.98e-05
